Company,Year,KPI_Name,Value,Unit,GroundTruthCommonValue
Apex Tire Co,2010,Female Board %,0.3636363636363636,,
Apex Tire Co,2010,SBT Total,23.0,,
Apex Tire Co,2010,SBT Validated,8.0,,
Apex Tire Co,2010,SBT Committed,9.0,,
Apex Tire Co,2010,SBT Non-Committed,6.0,,
Apex Tire Co,2011,Total no. of sites,28.0,,
Apex Tire Co,2011,ISO 14001 sites,23.0,,
Apex Tire Co,2011,% certified sites,0.8214285714285714,,
Apex Tire Co,2011,Production,3306987535.298845,lb,1500023.0901112736
Apex Tire Co,2011,Water intake,11714.809231315645,10^6 L,11714809.231315644
Apex Tire Co,2011,Water intake - KPI,7.809752602172694,,
Apex Tire Co,2011,Total Purchased Electricity,7340556.015054104,,
Apex Tire Co,2011,Renewable Electricity Purchased,677.0431491541939,TJ,677043.1491541939
Apex Tire Co,2011,Non-Renewable Electricity Purchased,6663.51286589991,TJ,6663512.86589991
Apex Tire Co,2011,Self-generated AND consumed electricity on-site,91.70620325818504,TJ,91706.20325818502
Apex Tire Co,2011,Purchased Steam,761.976632595048,TJ,761976.632595048
Apex Tire Co,2011,Sold Electricity,102.073753263143,TJ,102073.753263143
Apex Tire Co,2011,Sold Steam,268.38819517465345,TJ,268388.19517465343
Apex Tire Co,2011,Energy - Natural Gas,4211100.1136120185,Decatherm LHV,4442945.809802025
Apex Tire Co,2011,Energy - Sub bituminous coal,397848528.767237,kWh HHV,1404171.2780020128
Apex Tire Co,2011,Energy - Brown coal briquettes,141074775.12297383,kWh HHV,497910.97102226055
Apex Tire Co,2011,Energy - Other bituminous coal,0.0,kWh HHV,0.0
Apex Tire Co,2011,Energy - Total Coal,1902082.249024273,,
Apex Tire Co,2011,Energy - Propane,0.0,kL,0.0
Apex Tire Co,2011,Energy - Fuel Oil Heavy A,398160.9315172292,,398160.9315172292
Apex Tire Co,2011,Energy - Fuel Oil Heavy C,0.0,,0.0
Apex Tire Co,2011,Energy - Fuel Oil,398160.9315172292,,
Apex Tire Co,2011,Energy - Diesel,1797.192348202083,kL,69174.95076098584
Apex Tire Co,2011,Energy - Petrol,228.7609745671934,kL,8805.139398435369
Apex Tire Co,2011,Energy - Biomass,3.8944392698430734,TJ LHV,3894.439269843074
Apex Tire Co,2011,Energy - Waste tires,0.0,tire/year,0.0
Apex Tire Co,2011,Energy - LPG,0.0,kL,0.0
Apex Tire Co,2011,Energy - Other,0.0,TJ LHV,0.0
Apex Tire Co,2011,Total energy,14648840.42224233,,
Apex Tire Co,2011,Total energy - KPI,9.765743286762111,,
Apex Tire Co,2011,CO2 - Natural Gas,249249.2599298936,,
Apex Tire Co,2011,CO2 - Sub bituminous coal,133396.2714101912,,
Apex Tire Co,2011,CO2 - Brown coal briquettes,47301.542247114754,,
Apex Tire Co,2011,CO2 - Other bituminous coal,0.0,,
Apex Tire Co,2011,CO2 - Coal,180697.813657306,,
Apex Tire Co,2011,CO2 - Propane,0.0,,
Apex Tire Co,2011,CO2 - Fuel Oil Heavy A,30817.656099433538,,
Apex Tire Co,2011,CO2 - Fuel Oil Heavy C,0.0,,
Apex Tire Co,2011,CO2 - Fuel Oil,30817.656099433538,,
Apex Tire Co,2011,CO2 - Diesel,5125.863851389051,,
Apex Tire Co,2011,CO2 - Petrol,610.196160311571,,
Apex Tire Co,2011,CO2 - Biomass,0.0,,
Apex Tire Co,2011,CO2 - Waste Tires,0.0,,
Apex Tire Co,2011,CO2 - LPG,0.0,,
Apex Tire Co,2011,CO2 - Other,0.0,,
Apex Tire Co,2011,Total CO2 - Scope 1,466500.7896983337,,
Apex Tire Co,2011,Total CO2 - Scope 2,819642.3438601431,,
Apex Tire Co,2011,Total CO2,1286143.1335584768,,
Apex Tire Co,2011,Total CO2 - KPI,0.8574155571585695,,
Apex Tire Co,2011,Corporate units - Canada,0.0,,
Apex Tire Co,2011,Corporate units -  Chile,,,
Apex Tire Co,2011,Corporate units - Mexico,0.0,,
Apex Tire Co,2011,Corporate units - United States,0.0,,
Apex Tire Co,2011,Corporate units - OECD Americas,0.0,,
Apex Tire Co,2011,Corporate units - Australia,0.0,,
Apex Tire Co,2011,Corporate units - Israel,0.0,,
Apex Tire Co,2011,Corporate units - Japan,0.0,,
Apex Tire Co,2011,Corporate units - Korea,0.0,,
Apex Tire Co,2011,Corporate units - New Zealand,0.0,,
Apex Tire Co,2011,Corporate units - OECD Asia Oceania,0.0,,
Apex Tire Co,2011,Corporate units - Austria,0.0,,
Apex Tire Co,2011,Corporate units - Belgium,0.0,,
Apex Tire Co,2011,Corporate units - Czech Republic,0.0,,
Apex Tire Co,2011,Corporate units - Denmark,0.0,,
Apex Tire Co,2011,Corporate units - Estonia,0.0,,
Apex Tire Co,2011,Corporate units - Finland,0.0,,
Apex Tire Co,2011,Corporate units - France,0.0,,
Apex Tire Co,2011,Corporate units - Germany,0.0,,
Apex Tire Co,2011,Corporate units - Greece,0.0,,
Apex Tire Co,2011,Corporate units - Hungary,0.0,,
Apex Tire Co,2011,Corporate units - Iceland,0.0,,
Apex Tire Co,2011,Corporate units - Ireland,0.0,,
Apex Tire Co,2011,Corporate units - Italy,0.0,,
Apex Tire Co,2011,Corporate units - Luxembourg,0.0,,
Apex Tire Co,2011,Corporate units - Netherlands,0.0,,
Apex Tire Co,2011,Corporate units - Norway,0.0,,
Apex Tire Co,2011,Corporate units - Poland,0.0,,
Apex Tire Co,2011,Corporate units - Portugal,0.0,,
Apex Tire Co,2011,Corporate units - Slovak Republic,0.0,,
Apex Tire Co,2011,Corporate units - Slovenia,0.0,,
Apex Tire Co,2011,Corporate units - Spain,0.0,,
Apex Tire Co,2011,Corporate units - Sweden,0.0,,
Apex Tire Co,2011,Corporate units - Switzerland,0.0,,
Apex Tire Co,2011,Corporate units - Turkey,0.0,,
Apex Tire Co,2011,Corporate units - United Kingdom,0.0,,
Apex Tire Co,2011,Corporate units - OECD Europe,0.0,,
Apex Tire Co,2011,Corporate units - European Union - 27,,,
Apex Tire Co,2011,Corporate units - Non-OECD,,,
Apex Tire Co,2011,Corporate units - Albania,0.0,,
Apex Tire Co,2011,Corporate units - Armenia,0.0,,
Apex Tire Co,2011,Corporate units - Azerbaijan,0.0,,
Apex Tire Co,2011,Corporate units - Belarus,0.0,,
Apex Tire Co,2011,Corporate units - Bosnia and Herzegovina,0.0,,
Apex Tire Co,2011,Corporate units - Bulgaria,0.0,,
Apex Tire Co,2011,Corporate units - Croatia,0.0,,
Apex Tire Co,2011,Corporate units - Cyprus,0.0,,
Apex Tire Co,2011,Corporate units - Georgia,0.0,,
Apex Tire Co,2011,Corporate units - Gibraltar,0.0,,
Apex Tire Co,2011,Corporate units - Kazakhstan,0.0,,
Apex Tire Co,2011,Corporate units - Kosovo,0.0,,
Apex Tire Co,2011,Corporate units - Kyrgyzstan,0.0,,
Apex Tire Co,2011,Corporate units - Latvia,0.0,,
Apex Tire Co,2011,Corporate units - Lithuania,0.0,,
Apex Tire Co,2011,Corporate units - FYR of Macedonia,0.0,,
Apex Tire Co,2011,Corporate units - Malta,0.0,,
Apex Tire Co,2011,Corporate units - Republic of Moldova,0.0,,
Apex Tire Co,2011,Corporate units - Montenegro,0.0,,
Apex Tire Co,2011,Corporate units - Romania,0.0,,
Apex Tire Co,2011,Corporate units - Russian Federation,0.0,,
Apex Tire Co,2011,Corporate units - Serbia,0.0,,
Apex Tire Co,2011,Corporate units - Tajikistan,0.0,,
Apex Tire Co,2011,Corporate units - Turkmenistan,0.0,,
Apex Tire Co,2011,Corporate units - Ukraine,0.0,,
Apex Tire Co,2011,Corporate units - Uzbekistan,0.0,,
Apex Tire Co,2011,Corporate units - Non-OECD Europe and Eurasia,,,
Apex Tire Co,2011,Corporate units - Algeria,0.0,,
Apex Tire Co,2011,Corporate units - Angola,0.0,,
Apex Tire Co,2011,Corporate units - Benin,0.0,,
Apex Tire Co,2011,Corporate units - Botswana,0.0,,
Apex Tire Co,2011,Corporate units - Cameroon,0.0,,
Apex Tire Co,2011,Corporate units - Congo,0.0,,
Apex Tire Co,2011,Corporate units - Dem. Rep. Of Congo,0.0,,
Apex Tire Co,2011,Corporate units - Côte d'Ivoire,0.0,,
Apex Tire Co,2011,Corporate units - Egypt,0.0,,
Apex Tire Co,2011,Corporate units - Eritrea,0.0,,
Apex Tire Co,2011,Corporate units - Ethiopia,0.0,,
Apex Tire Co,2011,Corporate units - Gabon,0.0,,
Apex Tire Co,2011,Corporate units - Ghana,0.0,,
Apex Tire Co,2011,Corporate units - Kenya,0.0,,
Apex Tire Co,2011,Corporate units - Libya,0.0,,
Apex Tire Co,2011,Corporate units - Morocco,0.0,,
Apex Tire Co,2011,Corporate units - Mozambique,0.0,,
Apex Tire Co,2011,Corporate units - Namibia,0.0,,
Apex Tire Co,2011,Corporate units - Nigeria,0.0,,
Apex Tire Co,2011,Corporate units - Senegal,0.0,,
Apex Tire Co,2011,Corporate units - South Africa,0.0,,
Apex Tire Co,2011,Corporate units - Sudan,0.0,,
Apex Tire Co,2011,Corporate units - United Rep. Of Tanzania,0.0,,
Apex Tire Co,2011,Corporate units - Togo,0.0,,
Apex Tire Co,2011,Corporate units - Tunisia,0.0,,
Apex Tire Co,2011,Corporate units - Zambia,0.0,,
Apex Tire Co,2011,Corporate units - Zimbabwe,0.0,,
Apex Tire Co,2011,Corporate units - Other Africa,0.0,,
Apex Tire Co,2011,Corporate units - Africa,0.0,,
Apex Tire Co,2011,Corporate units - Bangladesh,0.0,,
Apex Tire Co,2011,Corporate units - Brunei Darussalam,0.0,,
Apex Tire Co,2011,Corporate units - Cambodia,0.0,,
Apex Tire Co,2011,Corporate units - Chinese Taipei,0.0,,
Apex Tire Co,2011,Corporate units - India,0.0,,
Apex Tire Co,2011,Corporate units - Indonesia,0.0,,
Apex Tire Co,2011,Corporate units - DPR of Korea,0.0,,
Apex Tire Co,2011,Corporate units - Malaysia,0.0,,
Apex Tire Co,2011,Corporate units - Mongolia,0.0,,
Apex Tire Co,2011,Corporate units - Myanmar,0.0,,
Apex Tire Co,2011,Corporate units - Nepal,0.0,,
Apex Tire Co,2011,Corporate units - Pakistan,0.0,,
Apex Tire Co,2011,Corporate units - Philippines,0.0,,
Apex Tire Co,2011,Corporate units - Singapore,0.0,,
Apex Tire Co,2011,Corporate units - Sri Lanka,0.0,,
Apex Tire Co,2011,Corporate units - Thailand,0.0,,
Apex Tire Co,2011,Corporate units - Vietnam,0.0,,
Apex Tire Co,2011,Corporate units - Other Asia,0.0,,
Apex Tire Co,2011,Corporate units - Asia,0.0,,
Apex Tire Co,2011,Corporate units - People's Rep. Of China,0.0,,
Apex Tire Co,2011,"Corporate units - Hong Kong, China",0.0,,
Apex Tire Co,2011,Corporate units - China,0.0,,
Apex Tire Co,2011,Corporate units - Argentina,0.0,,
Apex Tire Co,2011,Corporate units - Bolivia,0.0,,
Apex Tire Co,2011,Corporate units - Brazil,0.0,,
Apex Tire Co,2011,Corporate units - Colombia,0.0,,
Apex Tire Co,2011,Corporate units - Costa Rica,0.0,,
Apex Tire Co,2011,Corporate units - Cuba,0.0,,
Apex Tire Co,2011,Corporate units - Dominican Republic,0.0,,
Apex Tire Co,2011,Corporate units - Ecuador,0.0,,
Apex Tire Co,2011,Corporate units - El Salvador,0.0,,
Apex Tire Co,2011,Corporate units - Guatemala,0.0,,
Apex Tire Co,2011,Corporate units - Haiti,0.0,,
Apex Tire Co,2011,Corporate units - Honduras,0.0,,
Apex Tire Co,2011,Corporate units - Jamaica,0.0,,
Apex Tire Co,2011,Corporate units - Netherlands Antilles,0.0,,
Apex Tire Co,2011,Corporate units - Nicaragua,0.0,,
Apex Tire Co,2011,Corporate units - Panama,0.0,,
Apex Tire Co,2011,Corporate units - Paraguay,0.0,,
Apex Tire Co,2011,Corporate units - Peru,0.0,,
Apex Tire Co,2011,Corporate units - Trinidad and Tobago,0.0,,
Apex Tire Co,2011,Corporate units - Uruguay,0.0,,
Apex Tire Co,2011,Corporate units - Venezuela,0.0,,
Apex Tire Co,2011,Corporate units - Other Non-OECD Americas,,,
Apex Tire Co,2011,Corporate units - Non-OECD Americas,,,
Apex Tire Co,2011,Corporate units - Bahrain,0.0,,
Apex Tire Co,2011,Corporate units - Islamic Republic of Iran,0.0,,
Apex Tire Co,2011,Corporate units - Iraq,0.0,,
Apex Tire Co,2011,Corporate units - Jordan,0.0,,
Apex Tire Co,2011,Corporate units - Kuwait,0.0,,
Apex Tire Co,2011,Corporate units - Lebanon,0.0,,
Apex Tire Co,2011,Corporate units - Oman,0.0,,
Apex Tire Co,2011,Corporate units - Qatar,0.0,,
Apex Tire Co,2011,Corporate units - Saudi Arabia,0.0,,
Apex Tire Co,2011,Corporate units - Syrian Arab Republic,0.0,,
Apex Tire Co,2011,Corporate units - United Arab Emirates,0.0,,
Apex Tire Co,2011,Corporate units - Yemen,0.0,,
Apex Tire Co,2011,Corporate units - Middle East,0.0,,
Apex Tire Co,2011,Corporate units - Total non renewable electricity purchased,6663512.865899911,,
Apex Tire Co,2011,Waste Production,1500023.0901112736,,
Apex Tire Co,2011,Total amount of Waste,284293.2188749816,metric T,284293.2188749816
Apex Tire Co,2011,Amount of waste sent to recovery,209763.5396329685,metric T,209763.5396329685
Apex Tire Co,2011,Amount of waste sent to elimination,74529.679242013,,
Apex Tire Co,2011,Waste recovery %,0.7378422196036004,,
Apex Tire Co,2011,Waste elimination %,0.2621577803963996,,
Apex Tire Co,2011,Waste Intensity - KPI,0.1895258951339824,,
Apex Tire Co,2011,HS External Audit Sites,13.0,,
Apex Tire Co,2011,HS Internal Audit Sites,24.0,,
Apex Tire Co,2011,HS External Audit %,0.4642857142857143,,
Apex Tire Co,2011,HS Internal Audit %,0.8571428571428571,,
Apex Tire Co,2011,Total Employees,3063.0,,
Apex Tire Co,2011,Female Employees,955.0,,
Apex Tire Co,2011,Female Employees %,0.3117858308847535,,
Apex Tire Co,2011,Board Total,11.0,,
Apex Tire Co,2011,Female Board,2.0,,
Apex Tire Co,2011,Female Board %,0.1818181818181818,,
Apex Tire Co,2011,SBT Total,28.0,,
Apex Tire Co,2011,SBT Validated,12.0,,
Apex Tire Co,2011,SBT Committed,9.0,,
Apex Tire Co,2011,SBT Non-Committed,7.0,,
Apex Tire Co,2012,Total no. of sites,35.0,,
Apex Tire Co,2012,ISO 14001 sites,28.0,,
Apex Tire Co,2012,% certified sites,0.8,,
Apex Tire Co,2012,Production,3240833639.215667,lb,1470016.212079113
Apex Tire Co,2012,Water intake,10178.95210167385,10^6 L,10178952.10167385
Apex Tire Co,2012,Water intake - KPI,6.924380845621616,,
Apex Tire Co,2012,Total Purchased Electricity,8855736.18375147,,
Apex Tire Co,2012,Renewable Electricity Purchased,1096.6591732257416,TJ,1096659.1732257416
Apex Tire Co,2012,Non-Renewable Electricity Purchased,7759.077010525729,TJ,7759077.010525729
Apex Tire Co,2012,Self-generated AND consumed electricity on-site,180.82029991409664,TJ,180820.29991409663
Apex Tire Co,2012,Purchased Steam,551.7010776077226,TJ,551701.0776077226
Apex Tire Co,2012,Sold Electricity,129.06883451910235,TJ,129068.83451910235
Apex Tire Co,2012,Sold Steam,417.60931098221226,TJ,417609.31098221225
Apex Tire Co,2012,Energy - Natural Gas,3084966.859393304,Decatherm LHV,3254812.3320590327
Apex Tire Co,2012,Energy - Sub bituminous coal,57654663.728831045,kWh HHV,203487.0484546978
Apex Tire Co,2012,Energy - Brown coal briquettes,0.0,kWh HHV,0.0
Apex Tire Co,2012,Energy - Other bituminous coal,0.0,kWh HHV,0.0
Apex Tire Co,2012,Energy - Total Coal,203487.0484546978,,
Apex Tire Co,2012,Energy - Propane,907.5896681224124,kL,34933.640056032484
Apex Tire Co,2012,Energy - Fuel Oil Heavy A,116891.26249827736,,116891.26249827736
Apex Tire Co,2012,Energy - Fuel Oil Heavy C,0.0,,0.0
Apex Tire Co,2012,Energy - Fuel Oil,116891.26249827736,,
Apex Tire Co,2012,Energy - Diesel,969.6188381816612,kL,37321.17792246395
Apex Tire Co,2012,Energy - Petrol,411.9315849184606,kL,15855.479872333202
Apex Tire Co,2012,Energy - Biomass,0.0,TJ LHV,0.0
Apex Tire Co,2012,Energy - Waste tires,499302.7157569699,tire/year,137468.40053444725
Apex Tire Co,2012,Energy - LPG,0.0,kL,0.0
Apex Tire Co,2012,Energy - Other,0.0,TJ LHV,0.0
Apex Tire Co,2012,Total energy,12842348.75716926,,
Apex Tire Co,2012,Total energy - KPI,8.73619532331941,,
Apex Tire Co,2012,CO2 - Natural Gas,182594.9718285117,,
Apex Tire Co,2012,CO2 - Sub bituminous coal,19331.26960319629,,
Apex Tire Co,2012,CO2 - Brown coal briquettes,0.0,,
Apex Tire Co,2012,CO2 - Other bituminous coal,0.0,,
Apex Tire Co,2012,CO2 - Coal,19331.26960319629,,
Apex Tire Co,2012,CO2 - Propane,2204.3126875356497,,
Apex Tire Co,2012,CO2 - Fuel Oil Heavy A,9047.383717366669,,
Apex Tire Co,2012,CO2 - Fuel Oil Heavy C,0.0,,
Apex Tire Co,2012,CO2 - Fuel Oil,9047.383717366669,,
Apex Tire Co,2012,CO2 - Diesel,2765.4992840545783,,
Apex Tire Co,2012,CO2 - Petrol,1098.7847551526909,,
Apex Tire Co,2012,CO2 - Biomass,0.0,,
Apex Tire Co,2012,CO2 - Waste Tires,11684.814045428018,,
Apex Tire Co,2012,CO2 - LPG,0.0,,
Apex Tire Co,2012,CO2 - Other,0.0,,
Apex Tire Co,2012,Total CO2 - Scope 1,228727.03592124564,,
Apex Tire Co,2012,Total CO2 - Scope 2,930912.9316429994,,
Apex Tire Co,2012,Total CO2,1159639.967564245,,
Apex Tire Co,2012,Total CO2 - KPI,0.7888620261705223,,
Apex Tire Co,2012,Corporate units - Canada,0.0,,
Apex Tire Co,2012,Corporate units -  Chile,,,
Apex Tire Co,2012,Corporate units - Mexico,0.0,,
Apex Tire Co,2012,Corporate units - United States,0.0,,
Apex Tire Co,2012,Corporate units - OECD Americas,0.0,,
Apex Tire Co,2012,Corporate units - Australia,0.0,,
Apex Tire Co,2012,Corporate units - Israel,0.0,,
Apex Tire Co,2012,Corporate units - Japan,0.0,,
Apex Tire Co,2012,Corporate units - Korea,0.0,,
Apex Tire Co,2012,Corporate units - New Zealand,0.0,,
Apex Tire Co,2012,Corporate units - OECD Asia Oceania,0.0,,
Apex Tire Co,2012,Corporate units - Austria,0.0,,
Apex Tire Co,2012,Corporate units - Belgium,0.0,,
Apex Tire Co,2012,Corporate units - Czech Republic,0.0,,
Apex Tire Co,2012,Corporate units - Denmark,0.0,,
Apex Tire Co,2012,Corporate units - Estonia,0.0,,
Apex Tire Co,2012,Corporate units - Finland,0.0,,
Apex Tire Co,2012,Corporate units - France,0.0,,
Apex Tire Co,2012,Corporate units - Germany,0.0,,
Apex Tire Co,2012,Corporate units - Greece,0.0,,
Apex Tire Co,2012,Corporate units - Hungary,0.0,,
Apex Tire Co,2012,Corporate units - Iceland,0.0,,
Apex Tire Co,2012,Corporate units - Ireland,0.0,,
Apex Tire Co,2012,Corporate units - Italy,0.0,,
Apex Tire Co,2012,Corporate units - Luxembourg,0.0,,
Apex Tire Co,2012,Corporate units - Netherlands,0.0,,
Apex Tire Co,2012,Corporate units - Norway,0.0,,
Apex Tire Co,2012,Corporate units - Poland,0.0,,
Apex Tire Co,2012,Corporate units - Portugal,0.0,,
Apex Tire Co,2012,Corporate units - Slovak Republic,0.0,,
Apex Tire Co,2012,Corporate units - Slovenia,0.0,,
Apex Tire Co,2012,Corporate units - Spain,0.0,,
Apex Tire Co,2012,Corporate units - Sweden,0.0,,
Apex Tire Co,2012,Corporate units - Switzerland,0.0,,
Apex Tire Co,2012,Corporate units - Turkey,0.0,,
Apex Tire Co,2012,Corporate units - United Kingdom,0.0,,
Apex Tire Co,2012,Corporate units - OECD Europe,0.0,,
Apex Tire Co,2012,Corporate units - European Union - 27,,,
Apex Tire Co,2012,Corporate units - Non-OECD,,,
Apex Tire Co,2012,Corporate units - Albania,0.0,,
Apex Tire Co,2012,Corporate units - Armenia,0.0,,
Apex Tire Co,2012,Corporate units - Azerbaijan,0.0,,
Apex Tire Co,2012,Corporate units - Belarus,0.0,,
Apex Tire Co,2012,Corporate units - Bosnia and Herzegovina,0.0,,
Apex Tire Co,2012,Corporate units - Bulgaria,0.0,,
Apex Tire Co,2012,Corporate units - Croatia,0.0,,
Apex Tire Co,2012,Corporate units - Cyprus,0.0,,
Apex Tire Co,2012,Corporate units - Georgia,0.0,,
Apex Tire Co,2012,Corporate units - Gibraltar,0.0,,
Apex Tire Co,2012,Corporate units - Kazakhstan,0.0,,
Apex Tire Co,2012,Corporate units - Kosovo,0.0,,
Apex Tire Co,2012,Corporate units - Kyrgyzstan,0.0,,
Apex Tire Co,2012,Corporate units - Latvia,0.0,,
Apex Tire Co,2012,Corporate units - Lithuania,0.0,,
Apex Tire Co,2012,Corporate units - FYR of Macedonia,0.0,,
Apex Tire Co,2012,Corporate units - Malta,0.0,,
Apex Tire Co,2012,Corporate units - Republic of Moldova,0.0,,
Apex Tire Co,2012,Corporate units - Montenegro,0.0,,
Apex Tire Co,2012,Corporate units - Romania,0.0,,
Apex Tire Co,2012,Corporate units - Russian Federation,0.0,,
Apex Tire Co,2012,Corporate units - Serbia,0.0,,
Apex Tire Co,2012,Corporate units - Tajikistan,0.0,,
Apex Tire Co,2012,Corporate units - Turkmenistan,0.0,,
Apex Tire Co,2012,Corporate units - Ukraine,0.0,,
Apex Tire Co,2012,Corporate units - Uzbekistan,0.0,,
Apex Tire Co,2012,Corporate units - Non-OECD Europe and Eurasia,,,
Apex Tire Co,2012,Corporate units - Algeria,0.0,,
Apex Tire Co,2012,Corporate units - Angola,0.0,,
Apex Tire Co,2012,Corporate units - Benin,0.0,,
Apex Tire Co,2012,Corporate units - Botswana,0.0,,
Apex Tire Co,2012,Corporate units - Cameroon,0.0,,
Apex Tire Co,2012,Corporate units - Congo,0.0,,
Apex Tire Co,2012,Corporate units - Dem. Rep. Of Congo,0.0,,
Apex Tire Co,2012,Corporate units - Côte d'Ivoire,0.0,,
Apex Tire Co,2012,Corporate units - Egypt,0.0,,
Apex Tire Co,2012,Corporate units - Eritrea,0.0,,
Apex Tire Co,2012,Corporate units - Ethiopia,0.0,,
Apex Tire Co,2012,Corporate units - Gabon,0.0,,
Apex Tire Co,2012,Corporate units - Ghana,0.0,,
Apex Tire Co,2012,Corporate units - Kenya,0.0,,
Apex Tire Co,2012,Corporate units - Libya,0.0,,
Apex Tire Co,2012,Corporate units - Morocco,0.0,,
Apex Tire Co,2012,Corporate units - Mozambique,0.0,,
Apex Tire Co,2012,Corporate units - Namibia,0.0,,
Apex Tire Co,2012,Corporate units - Nigeria,0.0,,
Apex Tire Co,2012,Corporate units - Senegal,0.0,,
Apex Tire Co,2012,Corporate units - South Africa,0.0,,
Apex Tire Co,2012,Corporate units - Sudan,0.0,,
Apex Tire Co,2012,Corporate units - United Rep. Of Tanzania,0.0,,
Apex Tire Co,2012,Corporate units - Togo,0.0,,
Apex Tire Co,2012,Corporate units - Tunisia,0.0,,
Apex Tire Co,2012,Corporate units - Zambia,0.0,,
Apex Tire Co,2012,Corporate units - Zimbabwe,0.0,,
Apex Tire Co,2012,Corporate units - Other Africa,0.0,,
Apex Tire Co,2012,Corporate units - Africa,0.0,,
Apex Tire Co,2012,Corporate units - Bangladesh,0.0,,
Apex Tire Co,2012,Corporate units - Brunei Darussalam,0.0,,
Apex Tire Co,2012,Corporate units - Cambodia,0.0,,
Apex Tire Co,2012,Corporate units - Chinese Taipei,0.0,,
Apex Tire Co,2012,Corporate units - India,0.0,,
Apex Tire Co,2012,Corporate units - Indonesia,0.0,,
Apex Tire Co,2012,Corporate units - DPR of Korea,0.0,,
Apex Tire Co,2012,Corporate units - Malaysia,0.0,,
